Time (Unix),Time (yyyy-mm-dd hh:mm:ss),Value
1721837100,2024-07-24 16:05:00,0.575790658
1721837160,2024-07-24 16:06:00,0.558672379
1721837220,2024-07-24 16:07:00,0.487440994
1721837280,2024-07-24 16:08:00,0.418898558
1721837340,2024-07-24 16:09:00,0.377973305
1721837400,2024-07-24 16:10:00,0.304053253
1721837460,2024-07-24 16:11:00,0.30104292
1721837520,2024-07-24 16:12:00,0.301555702
1721837580,2024-07-24 16:13:00,0.286563087
1721837640,2024-07-24 16:14:00,0.316215448
1721837700,2024-07-24 16:15:00,0.358299601
1721837760,2024-07-24 16:16:00,0.368721092
1721837820,2024-07-24 16:17:00,0.373082989
1721837880,2024-07-24 16:18:00,0.374123415
1721837940,2024-07-24 16:19:00,0.368975904
1721838000,2024-07-24 16:20:00,0.357770579
1721838060,2024-07-24 16:21:00,0.364067596
1721838120,2024-07-24 16:22:00,0.399951954
1721838180,2024-07-24 16:23:00,0.433472155
1721838240,2024-07-24 16:24:00,0.436845849
1721838300,2024-07-24 16:25:00,0.419808762
1721838360,2024-07-24 16:26:00,0.392446842
1721838420,2024-07-24 16:27:00,0.34962543
1721838480,2024-07-24 16:28:00,0.287122895
1721838540,2024-07-24 16:29:00,0.225827486
1721838600,2024-07-24 16:30:00,0.199840171
1721838660,2024-07-24 16:31:00,0.130495805
1721838720,2024-07-24 16:32:00,0.032838586
1721838780,2024-07-24 16:33:00,-0.034475059
1721838840,2024-07-24 16:34:00,-0.053316518
1721838900,2024-07-24 16:35:00,-0.055185849
1721838960,2024-07-24 16:36:00,-0.031531498
1721839020,2024-07-24 16:37:00,-0.044947245
1721839080,2024-07-24 16:38:00,-0.089263888
1721839140,2024-07-24 16:39:00,-0.097105544
1721839200,2024-07-24 16:40:00,-0.124877718
1721839260,2024-07-24 16:41:00,-0.177513151
1721839320,2024-07-24 16:42:00,-0.222368683
1721839380,2024-07-24 16:43:00,-0.230200581
1721839440,2024-07-24 16:44:00,-0.252459755
1721839500,2024-07-24 16:45:00,-0.271242187
1721839560,2024-07-24 16:46:00,-0.218418825
1721839620,2024-07-24 16:47:00,-0.161780364
1721839680,2024-07-24 16:48:00,-0.098801737
1721839740,2024-07-24 16:49:00,-0.045150655
1721839800,2024-07-24 16:50:00,-0.017750513
1721839860,2024-07-24 16:51:00,-0.013630738
1721839920,2024-07-24 16:52:00,-0.045171874
1721839980,2024-07-24 16:53:00,-0.048811546
1721840040,2024-07-24 16:54:00,-0.051106884
1721840100,2024-07-24 16:55:00,-0.028790048
1721840160,2024-07-24 16:56:00,-0.006988652
1721840220,2024-07-24 16:57:00,0.005361601
1721840280,2024-07-24 16:58:00,-0.023688903
1721840340,2024-07-24 16:59:00,-0.054204382
1721840400,2024-07-24 17:00:00,-0.055110761
1721840460,2024-07-24 17:01:00,-0.085506235
1721840520,2024-07-24 17:02:00,-0.107548201
1721840580,2024-07-24 17:03:00,-0.173537227
1721840640,2024-07-24 17:04:00,-0.227560114
1721840700,2024-07-24 17:05:00,-0.210654283
1721840760,2024-07-24 17:06:00,-0.174490976
1721840820,2024-07-24 17:07:00,-0.153518688
1721840880,2024-07-24 17:08:00,-0.13892765
1721840940,2024-07-24 17:09:00,-0.107963987
1721841000,2024-07-24 17:10:00,-0.077680046
1721841060,2024-07-24 17:11:00,-0.065041858
1721841120,2024-07-24 17:12:00,-0.089498641
1721841180,2024-07-24 17:13:00,-0.108820637
1721841240,2024-07-24 17:14:00,-0.08795416
1721841300,2024-07-24 17:15:00,-0.034315135
1721841360,2024-07-24 17:16:00,0.033165186
1721841420,2024-07-24 17:17:00,0.092429082
1721841480,2024-07-24 17:18:00,0.114282799
1721841540,2024-07-24 17:19:00,0.145833344
1721841600,2024-07-24 17:20:00,0.181861454
1721841660,2024-07-24 17:21:00,0.211613831
1721841720,2024-07-24 17:22:00,0.213367245
1721841780,2024-07-24 17:23:00,0.199545934
1721841840,2024-07-24 17:24:00,0.183499654
1721841900,2024-07-24 17:25:00,0.149108983
1721841960,2024-07-24 17:26:00,0.118008497
1721842020,2024-07-24 17:27:00,0.083522265
1721842080,2024-07-24 17:28:00,0.052870974
1721842140,2024-07-24 17:29:00,0.026147929
1721842200,2024-07-24 17:30:00,0.02605269
1721842260,2024-07-24 17:31:00,0.05080938
1721842320,2024-07-24 17:32:00,0.050481324
1721842380,2024-07-24 17:33:00,0.036885482
1721842440,2024-07-24 17:34:00,0.033000586
1721842500,2024-07-24 17:35:00,0.038730646
1721842560,2024-07-24 17:36:00,0.002358122
1721842620,2024-07-24 17:37:00,-0.018834689
1721842680,2024-07-24 17:38:00,-0.024845755
1721842740,2024-07-24 17:39:00,-0.039267579
1721842800,2024-07-24 17:40:00,-0.036143167
1721842860,2024-07-24 17:41:00,-0.030092494
1721842920,2024-07-24 17:42:00,-0.049738349
1721842980,2024-07-24 17:43:00,-0.054815434
1721843040,2024-07-24 17:44:00,-0.06033833
1721843100,2024-07-24 17:45:00,-0.052809678
1721843160,2024-07-24 17:46:00,-0.061330424
1721843220,2024-07-24 17:47:00,-0.090576816
1721843280,2024-07-24 17:48:00,-0.119239068
1721843340,2024-07-24 17:49:00,-0.110748934
1721843400,2024-07-24 17:50:00,-0.102093144
1721843460,2024-07-24 17:51:00,-0.109256919
1721843520,2024-07-24 17:52:00,-0.123260937
1721843580,2024-07-24 17:53:00,-0.125648576
1721843640,2024-07-24 17:54:00,-0.164377939
1721843700,2024-07-24 17:55:00,-0.207996922
1721843760,2024-07-24 17:56:00,-0.263357699
1721843820,2024-07-24 17:57:00,-0.302581582
1721843880,2024-07-24 17:58:00,-0.352128708
1721843940,2024-07-24 17:59:00,-0.37898952
1721844000,2024-07-24 18:00:00,-0.406715917
1721844060,2024-07-24 18:01:00,-0.416760063
1721844120,2024-07-24 18:02:00,-0.438235562
1721844180,2024-07-24 18:03:00,-0.495138182
1721844240,2024-07-24 18:04:00,-0.522446638
1721844300,2024-07-24 18:05:00,-0.560288344
1721844360,2024-07-24 18:06:00,-0.532776423
1721844420,2024-07-24 18:07:00,-0.516437722
1721844480,2024-07-24 18:08:00,-0.488705262
1721844540,2024-07-24 18:09:00,-0.452106836
1721844600,2024-07-24 18:10:00,-0.412297734
1721844660,2024-07-24 18:11:00,-0.37880288
1721844720,2024-07-24 18:12:00,-0.342180953
1721844780,2024-07-24 18:13:00,-0.301292766
1721844840,2024-07-24 18:14:00,-0.224342844
1721844900,2024-07-24 18:15:00,-0.159519482
1721844960,2024-07-24 18:16:00,-0.094533436
1721845020,2024-07-24 18:17:00,-0.05450695
1721845080,2024-07-24 18:18:00,-0.029705493
1721845140,2024-07-24 18:19:00,0.001232464
1721845200,2024-07-24 18:20:00,-0.029992015
1721845260,2024-07-24 18:21:00,-0.030573107
1721845320,2024-07-24 18:22:00,-0.049825267
1721845380,2024-07-24 18:23:00,-0.047987782
1721845440,2024-07-24 18:24:00,-0.022835476
1721845500,2024-07-24 18:25:00,0.034193089
1721845560,2024-07-24 18:26:00,0.054632071
1721845620,2024-07-24 18:27:00,0.069145438
1721845680,2024-07-24 18:28:00,0.087705536
1721845740,2024-07-24 18:29:00,0.089680478
1721845800,2024-07-24 18:30:00,0.093205228
1721845860,2024-07-24 18:31:00,0.087525699
1721845920,2024-07-24 18:32:00,0.09262435
1721845980,2024-07-24 18:33:00,0.089795951
1721846040,2024-07-24 18:34:00,0.047867194
1721846100,2024-07-24 18:35:00,0.022448741
1721846160,2024-07-24 18:36:00,-0.016205018
1721846220,2024-07-24 18:37:00,-0.035798647
1721846280,2024-07-24 18:38:00,-0.005670594
1721846340,2024-07-24 18:39:00,0.028097774
1721846400,2024-07-24 18:40:00,0.077639398
1721846460,2024-07-24 18:41:00,0.118441076
1721846520,2024-07-24 18:42:00,0.133431096
1721846580,2024-07-24 18:43:00,0.150028621
1721846640,2024-07-24 18:44:00,0.134997865
1721846700,2024-07-24 18:45:00,0.102545873
1721846760,2024-07-24 18:46:00,0.079134816
1721846820,2024-07-24 18:47:00,0.058303533
1721846880,2024-07-24 18:48:00,0.003498357
1721846940,2024-07-24 18:49:00,-0.023206535
1721847000,2024-07-24 18:50:00,-0.049727956
1721847060,2024-07-24 18:51:00,-0.076840432
1721847120,2024-07-24 18:52:00,-0.106300743
1721847180,2024-07-24 18:53:00,-0.127692147
1721847240,2024-07-24 18:54:00,-0.168005159
1721847300,2024-07-24 18:55:00,-0.154877119
1721847360,2024-07-24 18:56:00,-0.140457405
1721847420,2024-07-24 18:57:00,-0.114261248
1721847480,2024-07-24 18:58:00,-0.091749031
1721847540,2024-07-24 18:59:00,-0.068757989
1721847600,2024-07-24 19:00:00,-0.082189418
1721847660,2024-07-24 19:01:00,-0.128471142
1721847720,2024-07-24 19:02:00,-0.148110999
1721847780,2024-07-24 19:03:00,-0.183348938
1721847840,2024-07-24 19:04:00,-0.193710868
1721847900,2024-07-24 19:05:00,-0.184464963
1721847960,2024-07-24 19:06:00,-0.176554752
1721848020,2024-07-24 19:07:00,-0.17181536
1721848080,2024-07-24 19:08:00,-0.190753837
1721848140,2024-07-24 19:09:00,-0.208204168
1721848200,2024-07-24 19:10:00,-0.243435006
1721848260,2024-07-24 19:11:00,-0.277827998
1721848320,2024-07-24 19:12:00,-0.304009084
1721848380,2024-07-24 19:13:00,-0.314746868
1721848440,2024-07-24 19:14:00,-0.319899868
1721848500,2024-07-24 19:15:00,-0.30673826
1721848560,2024-07-24 19:16:00,-0.290928587
1721848620,2024-07-24 19:17:00,-0.274269401
1721848680,2024-07-24 19:18:00,-0.287766968
1721848740,2024-07-24 19:19:00,-0.288680824
1721848800,2024-07-24 19:20:00,-0.275736627
1721848860,2024-07-24 19:21:00,-0.275136625
1721848920,2024-07-24 19:22:00,-0.268427944
1721848980,2024-07-24 19:23:00,-0.258501451
1721849040,2024-07-24 19:24:00,-0.240152187
1721849100,2024-07-24 19:25:00,-0.234685931
1721849160,2024-07-24 19:26:00,-0.217326488
1721849220,2024-07-24 19:27:00,-0.221598988
1721849280,2024-07-24 19:28:00,-0.229999391
1721849340,2024-07-24 19:29:00,-0.251509685
1721849400,2024-07-24 19:30:00,-0.296607383
1721849460,2024-07-24 19:31:00,-0.3516941
1721849520,2024-07-24 19:32:00,-0.365637321
1721849580,2024-07-24 19:33:00,-0.393598109
1721849640,2024-07-24 19:34:00,-0.363570828
1721849700,2024-07-24 19:35:00,-0.316357763
1721849760,2024-07-24 19:36:00,-0.274964533
1721849820,2024-07-24 19:37:00,-0.205896167
1721849880,2024-07-24 19:38:00,-0.14983524
1721849940,2024-07-24 19:39:00,-0.111783685
1721850000,2024-07-24 19:40:00,-0.041609006
1721850060,2024-07-24 19:41:00,-0.003696548
1721850120,2024-07-24 19:42:00,0.038812604
1721850180,2024-07-24 19:43:00,0.105969203
1721850240,2024-07-24 19:44:00,0.111109339
1721850300,2024-07-24 19:45:00,0.1058931
1721850360,2024-07-24 19:46:00,0.047957949
1721850420,2024-07-24 19:47:00,0.0075967
1721850480,2024-07-24 19:48:00,-0.015337004
1721850540,2024-07-24 19:49:00,-0.063044756
1721850600,2024-07-24 19:50:00,-0.187453452
1721850660,2024-07-24 19:51:00,-0.272816922
1721850720,2024-07-24 19:52:00,-0.374080986
1721850780,2024-07-24 19:53:00,-0.433951338
1721850840,2024-07-24 19:54:00,-0.49829704
1721850900,2024-07-24 19:55:00,-0.495559377
1721850960,2024-07-24 19:56:00,-0.467034319
1721851020,2024-07-24 19:57:00,-0.46161971
1721851080,2024-07-24 19:58:00,-0.450601201
1721851140,2024-07-24 19:59:00,-0.533756487
1721914200,2024-07-25 13:30:00,-0.352175512
1721914260,2024-07-25 13:31:00,-0.1549793
1721914320,2024-07-25 13:32:00,0.04157818
1721914380,2024-07-25 13:33:00,0.158798106
1721914440,2024-07-25 13:34:00,0.35904052
1721914500,2024-07-25 13:35:00,0.463332548
1721914560,2024-07-25 13:36:00,0.520729065
1721914620,2024-07-25 13:37:00,0.642766461
1721914680,2024-07-25 13:38:00,0.800416655
1721914740,2024-07-25 13:39:00,0.943528155
1721914800,2024-07-25 13:40:00,1.10233599
1721914860,2024-07-25 13:41:00,1.238127473
1721914920,2024-07-25 13:42:00,1.31365496
1721914980,2024-07-25 13:43:00,1.293243106
1721915040,2024-07-25 13:44:00,1.214649851
1721915100,2024-07-25 13:45:00,1.203847161
1721915160,2024-07-25 13:46:00,1.109869586
1721915220,2024-07-25 13:47:00,1.012288643
1721915280,2024-07-25 13:48:00,0.878814243
1721915340,2024-07-25 13:49:00,0.828609352
1721915400,2024-07-25 13:50:00,0.832465813
1721915460,2024-07-25 13:51:00,0.872667133
1721915520,2024-07-25 13:52:00,0.850344325
1721915580,2024-07-25 13:53:00,0.832737062
1721915640,2024-07-25 13:54:00,0.789527564
1721915700,2024-07-25 13:55:00,0.646711797
1721915760,2024-07-25 13:56:00,0.492979652
1721915820,2024-07-25 13:57:00,0.298719086
1721915880,2024-07-25 13:58:00,0.074695918
1721915940,2024-07-25 13:59:00,-0.011816774
1721916000,2024-07-25 14:00:00,-0.128977238
1721916060,2024-07-25 14:01:00,-0.113849087
1721916120,2024-07-25 14:02:00,-0.163368067
1721916180,2024-07-25 14:03:00,-0.162363644
1721916240,2024-07-25 14:04:00,-0.209982814
1721916300,2024-07-25 14:05:00,-0.168317118
1721916360,2024-07-25 14:06:00,-0.16135605
1721916420,2024-07-25 14:07:00,-0.149324945
1721916480,2024-07-25 14:08:00,-0.210023937
1721916540,2024-07-25 14:09:00,-0.296915467
1721916600,2024-07-25 14:10:00,-0.363188712
1721916660,2024-07-25 14:11:00,-0.481172722
1721916720,2024-07-25 14:12:00,-0.596677315
1721916780,2024-07-25 14:13:00,-0.67815496
1721916840,2024-07-25 14:14:00,-0.66326531
1721916900,2024-07-25 14:15:00,-0.525978372
1721916960,2024-07-25 14:16:00,-0.388491701
1721917020,2024-07-25 14:17:00,-0.192586285
1721917080,2024-07-25 14:18:00,-0.066021229
1721917140,2024-07-25 14:19:00,0.086940239
1721917200,2024-07-25 14:20:00,0.133597341
1721917260,2024-07-25 14:21:00,0.200681996
1721917320,2024-07-25 14:22:00,0.231457927
1721917380,2024-07-25 14:23:00,0.339692541
1721917440,2024-07-25 14:24:00,0.462102081
1721917500,2024-07-25 14:25:00,0.578275914
1721917560,2024-07-25 14:26:00,0.645147425
1721917620,2024-07-25 14:27:00,0.728478125
1721917680,2024-07-25 14:28:00,0.824464536
1721917740,2024-07-25 14:29:00,0.963750019
1721917800,2024-07-25 14:30:00,1.091417563
1721917860,2024-07-25 14:31:00,1.090449199
1721917920,2024-07-25 14:32:00,1.131500775
1721917980,2024-07-25 14:33:00,1.001619238
1721918040,2024-07-25 14:34:00,0.969893027
1721918100,2024-07-25 14:35:00,0.897990236
1721918160,2024-07-25 14:36:00,0.916778758
1721918220,2024-07-25 14:37:00,0.879968868
1721918280,2024-07-25 14:38:00,0.875921588
1721918340,2024-07-25 14:39:00,0.850675182
1721918400,2024-07-25 14:40:00,0.852320019
1721918460,2024-07-25 14:41:00,0.855079706
1721918520,2024-07-25 14:42:00,0.851470005
1721918580,2024-07-25 14:43:00,0.875234827
1721918640,2024-07-25 14:44:00,0.857961854
1721918700,2024-07-25 14:45:00,0.847399133
1721918760,2024-07-25 14:46:00,0.760072795
1721918820,2024-07-25 14:47:00,0.707945632
1721918880,2024-07-25 14:48:00,0.616534942
1721918940,2024-07-25 14:49:00,0.579771182
1721919000,2024-07-25 14:50:00,0.512722981
1721919060,2024-07-25 14:51:00,0.448494072
1721919120,2024-07-25 14:52:00,0.456089153
1721919180,2024-07-25 14:53:00,0.466805651
1721919240,2024-07-25 14:54:00,0.421221076
1721919300,2024-07-25 14:55:00,0.363044888
1721919360,2024-07-25 14:56:00,0.33418041
1721919420,2024-07-25 14:57:00,0.312543792
1721919480,2024-07-25 14:58:00,0.295245089
1721919540,2024-07-25 14:59:00,0.263944451
1721919600,2024-07-25 15:00:00,0.196551136
1721919660,2024-07-25 15:01:00,0.096997387
1721919720,2024-07-25 15:02:00,0.008137927
1721919780,2024-07-25 15:03:00,-0.042388863
1721919840,2024-07-25 15:04:00,-0.078341318
1721919900,2024-07-25 15:05:00,-0.08806656
1721919960,2024-07-25 15:06:00,-0.095232871
1721920020,2024-07-25 15:07:00,-0.051348553
1721920080,2024-07-25 15:08:00,-0.03461698
1721920140,2024-07-25 15:09:00,-0.010615698
1721920200,2024-07-25 15:10:00,-0.009080611
1721920260,2024-07-25 15:11:00,0.020744094
1721920320,2024-07-25 15:12:00,0.050056965
1721920380,2024-07-25 15:13:00,0.056498023
1721920440,2024-07-25 15:14:00,0.025808846
1721920500,2024-07-25 15:15:00,0.019227766
1721920560,2024-07-25 15:16:00,-0.022260291
1721920620,2024-07-25 15:17:00,-0.044938851
1721920680,2024-07-25 15:18:00,-0.059003946
1721920740,2024-07-25 15:19:00,-0.127201911
1721920800,2024-07-25 15:20:00,-0.211475508
1721920860,2024-07-25 15:21:00,-0.286267921
1721920920,2024-07-25 15:22:00,-0.316020748
1721920980,2024-07-25 15:23:00,-0.35213113
1721921040,2024-07-25 15:24:00,-0.338518112
1721921100,2024-07-25 15:25:00,-0.339949302
1721921160,2024-07-25 15:26:00,-0.372296253
1721921220,2024-07-25 15:27:00,-0.387812568
1721921280,2024-07-25 15:28:00,-0.377991874
1721921340,2024-07-25 15:29:00,-0.33727205
1721921400,2024-07-25 15:30:00,-0.298342592
1721921460,2024-07-25 15:31:00,-0.244898229
1721921520,2024-07-25 15:32:00,-0.16632389
1721921580,2024-07-25 15:33:00,-0.084535746
1721921640,2024-07-25 15:34:00,-0.063360012
1721921700,2024-07-25 15:35:00,-0.029773782
1721921760,2024-07-25 15:36:00,-0.015405381
1721921820,2024-07-25 15:37:00,-0.051038055
1721921880,2024-07-25 15:38:00,-0.041279744
1721921940,2024-07-25 15:39:00,-0.023607225
1721922000,2024-07-25 15:40:00,-0.020245482
1721922060,2024-07-25 15:41:00,-0.058854424
1721922120,2024-07-25 15:42:00,-0.12194514
1721922180,2024-07-25 15:43:00,-0.166882367
1721922240,2024-07-25 15:44:00,-0.16419464
1721922300,2024-07-25 15:45:00,-0.192134516
1721922360,2024-07-25 15:46:00,-0.216621489
1721922420,2024-07-25 15:47:00,-0.22145178
1721922480,2024-07-25 15:48:00,-0.252100562
1721922540,2024-07-25 15:49:00,-0.284567836
1721922600,2024-07-25 15:50:00,-0.255564499
1721922660,2024-07-25 15:51:00,-0.226769697
1721922720,2024-07-25 15:52:00,-0.188997476
1721922780,2024-07-25 15:53:00,-0.152328102
1721922840,2024-07-25 15:54:00,-0.151378271
1721922900,2024-07-25 15:55:00,-0.170822384
1721922960,2024-07-25 15:56:00,-0.145045294
1721923020,2024-07-25 15:57:00,-0.122949337
1721923080,2024-07-25 15:58:00,-0.090396102
1721923140,2024-07-25 15:59:00,-0.030085777
1721923200,2024-07-25 16:00:00,0.003540669
1721923260,2024-07-25 16:01:00,0.016691409
1721923320,2024-07-25 16:02:00,0.030689381
1721923380,2024-07-25 16:03:00,0.051748881
1721923440,2024-07-25 16:04:00,0.054671864
1721923500,2024-07-25 16:05:00,0.043431787
1721923560,2024-07-25 16:06:00,0.015774954
1721923620,2024-07-25 16:07:00,-0.010851624
1721923680,2024-07-25 16:08:00,-0.025207471
1721923740,2024-07-25 16:09:00,0.031088175
1721923800,2024-07-25 16:10:00,0.083766665
1721923860,2024-07-25 16:11:00,0.108536802
1721923920,2024-07-25 16:12:00,0.110856006
1721923980,2024-07-25 16:13:00,0.141858732
1721924040,2024-07-25 16:14:00,0.199384415
1721924100,2024-07-25 16:15:00,0.266911553
1721924160,2024-07-25 16:16:00,0.291248637
1721924220,2024-07-25 16:17:00,0.326102494
1721924280,2024-07-25 16:18:00,0.346542381
1721924340,2024-07-25 16:19:00,0.365021013
1721924400,2024-07-25 16:20:00,0.37450916
1721924460,2024-07-25 16:21:00,0.367304612
1721924520,2024-07-25 16:22:00,0.3818047
1721924580,2024-07-25 16:23:00,0.389212978
1721924640,2024-07-25 16:24:00,0.375823873
1721924700,2024-07-25 16:25:00,0.351877152
1721924760,2024-07-25 16:26:00,0.328299782
1721924820,2024-07-25 16:27:00,0.30370099
1721924880,2024-07-25 16:28:00,0.272990244
1721924940,2024-07-25 16:29:00,0.239436353
1721925000,2024-07-25 16:30:00,0.22719514
1721925060,2024-07-25 16:31:00,0.242863761
1721925120,2024-07-25 16:32:00,0.30187862
1721925180,2024-07-25 16:33:00,0.335102472
1721925240,2024-07-25 16:34:00,0.369646487
1721925300,2024-07-25 16:35:00,0.402749103
1721925360,2024-07-25 16:36:00,0.425442616
1721925420,2024-07-25 16:37:00,0.420824227
1721925480,2024-07-25 16:38:00,0.422222079
1721925540,2024-07-25 16:39:00,0.410289091
1721925600,2024-07-25 16:40:00,0.457696703
1721925660,2024-07-25 16:41:00,0.524156836
1721925720,2024-07-25 16:42:00,0.552464269
1721925780,2024-07-25 16:43:00,0.572734033
1721925840,2024-07-25 16:44:00,0.566660098
1721925900,2024-07-25 16:45:00,0.541132541
1721925960,2024-07-25 16:46:00,0.490858443
1721926020,2024-07-25 16:47:00,0.436606561
1721926080,2024-07-25 16:48:00,0.380861565
1721926140,2024-07-25 16:49:00,0.357639569
1721926200,2024-07-25 16:50:00,0.314932427
1721926260,2024-07-25 16:51:00,0.218477174
1721926320,2024-07-25 16:52:00,0.165928161
1721926380,2024-07-25 16:53:00,0.128777475
1721926440,2024-07-25 16:54:00,0.093496709
1721926500,2024-07-25 16:55:00,0.064390734
1721926560,2024-07-25 16:56:00,0.080388152
1721926620,2024-07-25 16:57:00,0.10539937
1721926680,2024-07-25 16:58:00,0.111556884
1721926740,2024-07-25 16:59:00,0.112708703
1721926800,2024-07-25 17:00:00,0.11551758
1721926860,2024-07-25 17:01:00,0.143524334
1721926920,2024-07-25 17:02:00,0.169016528
1721926980,2024-07-25 17:03:00,0.214360936
1721927040,2024-07-25 17:04:00,0.20379304
1721927100,2024-07-25 17:05:00,0.2115385
1721927160,2024-07-25 17:06:00,0.210449746
1721927220,2024-07-25 17:07:00,0.19678819
1721927280,2024-07-25 17:08:00,0.187830695
1721927340,2024-07-25 17:09:00,0.182660798
1721927400,2024-07-25 17:10:00,0.181713889
1721927460,2024-07-25 17:11:00,0.141009458
1721927520,2024-07-25 17:12:00,0.101927531
1721927580,2024-07-25 17:13:00,0.063764454
1721927640,2024-07-25 17:14:00,0.009286094
1721927700,2024-07-25 17:15:00,-0.069479413
1721927760,2024-07-25 17:16:00,-0.104073706
1721927820,2024-07-25 17:17:00,-0.14833905
1721927880,2024-07-25 17:18:00,-0.185318006
1721927940,2024-07-25 17:19:00,-0.174685359
1721928000,2024-07-25 17:20:00,-0.194597839
1721928060,2024-07-25 17:21:00,-0.204048382
1721928120,2024-07-25 17:22:00,-0.221906804
